customer_id,full_name,document_cpf,signup_date
CUST-10455,Rafael Santos,210.788.314-59,23/12/2025
CUST-10456,Maria Gomes,394.919.267-55,13/07/2025
CUST-10457,Marcos Alves,484.771.653-53,17/04/2025
CUST-10458,Rafael Ribeiro,561.618.648-58,15/05/2024
CUST-10459,Carlos Rodrigues,325.931.870-94,17/10/2023
CUST-10460,João Santos,167.967.716-42,07/09/2023
CUST-10461,Rafael Costa,202.563.318-79,13/03/2025
CUST-10462,Carlos Gomes,230.459.235-64,23/08/2025
CUST-10463,Fernanda Souza,440.299.886-24,16/12/2024
CUST-10464,Ana Rodrigues,212.286.625-73,07/05/2023
CUST-10465,Fernanda Souza,522.195.858-87,17/12/2023
CUST-10466,Thiago Rodrigues,240.950.960-79,09/09/2025
CUST-10467,Fernanda Alves,139.844.225-16,27/11/2025
CUST-10468,Rafael Ribeiro,967.254.983-56,04/09/2025
CUST-10469,Rafael Pereira,951.313.129-68,09/05/2025
CUST-10470,Carlos Oliveira,166.327.146-60,25/02/2024
CUST-10471,Camila Alves,913.334.678-29,17/07/2023
CUST-10472,Marcos Oliveira,665.533.151-13,30/09/2023
CUST-10473,Fernanda Gomes,365.666.812-37,17/06/2023
CUST-10474,Pedro Lima,537.653.374-62,08/09/2025
CUST-10475,Julia Oliveira,397.997.677-66,03/01/2025
CUST-10476,Maria Lima,815.720.430-58,18/01/2024
CUST-10477,Thiago Ribeiro,501.441.887-39,07/06/2024
CUST-10478,Julia Ribeiro,794.461.830-80,25/11/2024
CUST-10479,Camila Souza,920.285.983-58,22/08/2023
CUST-10480,Thiago Gomes,846.887.298-74,05/06/2023
CUST-10481,Pedro Souza,829.656.518-21,09/02/2025
CUST-10482,Carlos Alves,539.757.145-50,14/07/2025
CUST-10483,Julia Souza,132.111.657-80,28/05/2024
CUST-10484,Camila Lima,557.470.349-74,02/04/2025
CUST-10485,Thiago Santos,345.603.845-23,22/07/2025
CUST-10486,Fernanda Oliveira,486.701.448-25,11/10/2024
CUST-10487,Thiago Souza,191.552.189-70,10/02/2025
CUST-10488,Julia Oliveira,895.701.239-41,13/10/2024
CUST-10489,Ana Ferreira,182.725.154-26,12/10/2025
CUST-10490,Lucas Ferreira,312.778.350-19,15/06/2025
CUST-10491,Fernanda Costa,217.678.661-74,24/08/2024
CUST-10492,Julia Santos,948.812.818-33,18/06/2023
CUST-10493,Rafael Rodrigues,581.796.688-71,28/03/2025
CUST-10494,Camila Gomes,809.892.461-52,10/04/2024
CUST-10495,Marcos Costa,928.713.358-37,29/05/2025
CUST-10496,Ana Costa,244.286.309-65,06/08/2024
CUST-10497,Camila Silva,267.186.605-12,20/02/2025
CUST-10498,João Silva,278.460.826-16,17/08/2025
CUST-10499,Camila Alves,221.285.360-62,23/01/2024
CUST-10500,Marcos Ribeiro,868.253.708-37,02/02/2024
CUST-10501,Mariana Oliveira,561.212.416-21,14/05/2024
CUST-10502,Carlos Costa,413.239.872-27,15/10/2023
CUST-10503,Mariana Silva,871.927.192-73,26/01/2025
CUST-10504,Thiago Silva,307.788.813-18,26/05/2023
CUST-10505,Julia Pereira,840.270.997-93,18/06/2023
CUST-10506,Rafael Ribeiro,679.474.966-48,30/03/2024
CUST-10507,Thiago Silva,568.645.323-54,04/05/2025
CUST-10508,Marcos Alves,877.487.939-38,15/12/2024
CUST-10509,João Gomes,262.930.230-47,20/11/2024
CUST-10510,Lucas Oliveira,176.159.609-71,17/02/2024
CUST-10511,Camila Oliveira,712.951.794-32,26/08/2025
CUST-10512,Camila Silva,300.261.131-58,14/08/2024
CUST-10513,Pedro Silva,682.872.643-54,15/09/2024
CUST-10514,Fernanda Ribeiro,253.559.178-15,12/03/2025
CUST-10515,Carlos Costa,763.397.972-23,03/07/2023
CUST-10516,Fernanda Souza,121.437.726-11,23/04/2025
CUST-10517,Pedro Oliveira,808.466.852-45,17/02/2025
CUST-10518,Fernanda Ferreira,602.351.317-35,19/10/2025
CUST-10519,Lucas Costa,219.571.815-86,07/04/2024
CUST-10520,Fernanda Rodrigues,953.981.641-68,01/11/2025
CUST-10521,Julia Santos,856.915.265-81,27/08/2024
CUST-10522,Fernanda Ferreira,468.113.382-36,05/09/2025
CUST-10523,Camila Alves,830.672.158-47,17/12/2025
CUST-10524,Pedro Pereira,362.396.159-70,21/05/2024
CUST-10525,Julia Silva,147.798.586-14,07/11/2023
CUST-10526,Maria Ferreira,955.856.464-37,23/06/2025
CUST-10527,Carlos Silva,313.581.952-13,24/07/2023
CUST-10528,Julia Santos,641.905.241-56,02/09/2024
CUST-10529,Thiago Lima,421.485.572-69,15/06/2023
CUST-10530,Camila Rodrigues,326.630.151-41,13/12/2025
CUST-10531,Ana Ribeiro,669.599.857-99,12/09/2023
CUST-10532,Ana Lima,407.979.630-31,17/01/2025
CUST-10533,Julia Souza,893.256.534-49,04/04/2025
CUST-10534,Beatriz Ferreira,712.663.987-77,26/08/2024
CUST-10535,Marcos Pereira,425.811.548-86,11/09/2024
CUST-10536,Maria Souza,154.372.627-51,18/04/2023
CUST-10537,João Gomes,210.414.667-49,27/08/2025
CUST-10538,Pedro Costa,528.606.658-43,06/05/2024
CUST-10539,Rafael Santos,260.230.348-42,10/09/2025
CUST-10540,Lucas Souza,741.640.671-82,28/06/2024
CUST-10541,Maria Ferreira,216.101.333-80,05/06/2023
CUST-10542,Julia Lima,481.235.855-67,27/10/2025
CUST-10543,Julia Ferreira,908.609.241-18,13/05/2023
CUST-10544,Lucas Lima,851.171.775-22,17/09/2024
CUST-10545,Camila Oliveira,530.520.792-38,10/08/2024
CUST-10546,João Oliveira,392.549.737-28,24/12/2023
CUST-10547,João Silva,837.141.406-12,01/01/2024
CUST-10548,Pedro Pereira,220.398.756-61,14/10/2025
CUST-10549,Beatriz Santos,575.770.591-77,14/09/2024
CUST-10550,Rafael Gomes,649.227.367-42,19/12/2023
CUST-10551,Mariana Lima,102.572.846-99,12/08/2025
CUST-10552,Fernanda Oliveira,663.597.297-40,02/07/2025
CUST-10553,Maria Oliveira,216.863.751-95,07/07/2023
CUST-10554,Julia Oliveira,795.671.478-51,02/05/2024
CUST-10555,Maria Costa,563.173.850-31,30/12/2023
CUST-10556,Lucas Costa,497.398.688-25,24/05/2025
CUST-10557,Ana Oliveira,267.106.249-82,17/08/2023
CUST-10558,Marcos Santos,965.924.894-32,05/08/2023
CUST-10559,João Ribeiro,342.477.376-95,28/06/2025
CUST-10560,Rafael Ferreira,476.481.585-75,10/12/2025
CUST-10561,Lucas Costa,625.684.209-71,04/12/2023
CUST-10562,Mariana Ribeiro,483.998.506-39,22/09/2023
CUST-10563,Beatriz Gomes,325.408.637-79,10/04/2024
CUST-10564,Carlos Ribeiro,925.859.747-68,14/10/2025
CUST-10565,Beatriz Ribeiro,370.739.976-31,27/04/2023
CUST-10566,Marcos Lima,163.249.174-94,18/07/2025
CUST-10567,Maria Santos,392.344.699-45,28/02/2025
CUST-10568,Rafael Costa,892.710.783-49,21/03/2024
CUST-10569,Thiago Alves,920.905.191-35,02/05/2023
CUST-10570,Julia Silva,837.686.776-37,05/04/2025
CUST-10571,Marcos Gomes,813.343.547-29,29/12/2025
CUST-10572,Ana Gomes,218.711.915-77,30/06/2024
CUST-10573,Marcos Ferreira,178.900.830-24,27/08/2024
CUST-10574,Thiago Gomes,381.950.295-60,30/05/2024
CUST-10575,Ana Silva,558.353.283-50,25/09/2023
CUST-10576,Pedro Costa,433.256.738-84,26/06/2023
CUST-10577,Ana Ferreira,370.164.628-12,06/07/2024
CUST-10578,Carlos Silva,628.455.424-41,02/09/2025
CUST-10579,Julia Ribeiro,917.985.791-52,31/03/2024
CUST-10580,Julia Rodrigues,504.990.397-93,14/03/2025
CUST-10581,Maria Oliveira,850.762.674-22,04/07/2024
CUST-10582,Beatriz Gomes,670.915.980-89,30/08/2025
CUST-10583,Rafael Pereira,861.241.721-94,18/08/2024
CUST-10584,Lucas Santos,923.335.765-77,28/03/2024
CUST-10585,Marcos Souza,587.834.633-63,02/07/2023
CUST-10586,Rafael Rodrigues,843.236.538-35,10/12/2024
CUST-10587,Fernanda Ribeiro,288.521.967-75,17/05/2025
CUST-10588,Rafael Rodrigues,564.653.296-85,12/11/2025
CUST-10589,Carlos Ferreira,394.207.587-79,05/09/2023
CUST-10590,Thiago Lima,676.268.121-83,06/06/2024
CUST-10591,Beatriz Silva,144.757.913-32,10/12/2023
CUST-10592,Rafael Silva,741.299.267-95,09/09/2025
CUST-10593,Lucas Silva,174.775.351-20,13/09/2023
CUST-10594,Carlos Souza,204.697.390-65,06/07/2025
CUST-10595,Thiago Ribeiro,492.403.559-73,21/01/2025
CUST-10596,Maria Pereira,342.243.552-24,12/10/2025
CUST-10597,Fernanda Souza,208.697.541-42,08/05/2025
CUST-10598,Lucas Souza,322.153.506-62,04/10/2023
CUST-10599,Beatriz Lima,506.413.519-88,10/07/2023
CUST-10600,Rafael Silva,873.183.994-81,18/09/2023
CUST-10601,Beatriz Costa,829.507.528-66,28/06/2024
CUST-10602,Pedro Costa,742.517.320-33,29/09/2024
CUST-10603,Fernanda Oliveira,893.236.506-62,25/05/2023
CUST-10604,Lucas Santos,722.391.772-28,26/06/2024
CUST-10605,Camila Rodrigues,867.593.396-39,23/06/2024
CUST-10606,Maria Lima,137.248.490-96,02/09/2024
CUST-10607,Ana Santos,368.537.477-82,18/12/2024
CUST-10608,Julia Pereira,164.320.934-42,28/01/2024
CUST-10609,Julia Oliveira,248.477.452-52,09/04/2023
CUST-10610,Beatriz Alves,497.601.676-88,08/08/2024
CUST-10611,Fernanda Gomes,680.178.952-83,11/07/2025
CUST-10612,Marcos Souza,753.462.364-25,11/07/2024
CUST-10613,Marcos Santos,928.757.368-99,10/05/2024
CUST-10614,Maria Ferreira,500.996.405-76,13/12/2024
CUST-10615,Julia Gomes,156.834.825-96,13/12/2023
CUST-10616,Fernanda Pereira,524.986.898-85,11/02/2024
CUST-10617,Ana Alves,976.823.811-37,21/12/2025
CUST-10618,Lucas Costa,805.861.492-74,17/05/2025
CUST-10619,João Ribeiro,221.222.727-41,12/09/2023
CUST-10620,Camila Pereira,363.659.850-26,16/06/2025
CUST-10621,Marcos Ribeiro,952.459.824-16,22/07/2023
CUST-10622,Camila Ferreira,426.723.398-43,10/01/2024
CUST-10623,Julia Lima,901.890.927-81,04/05/2023
CUST-10624,Carlos Lima,869.922.938-46,31/07/2025
CUST-10625,Ana Silva,405.751.555-29,27/07/2024
CUST-10626,Maria Silva,252.197.330-91,22/05/2023
CUST-10627,Julia Alves,820.640.391-28,12/05/2023
CUST-10628,João Souza,605.452.966-38,12/07/2024
CUST-10629,Julia Costa,104.117.841-51,20/08/2024
CUST-10630,Camila Souza,844.467.953-59,01/11/2023
CUST-10631,Julia Gomes,357.880.480-19,03/09/2023
CUST-10632,Carlos Oliveira,971.548.594-69,31/10/2025
CUST-10633,Julia Lima,413.447.408-66,16/11/2024
CUST-10634,Carlos Lima,794.925.271-97,27/05/2024
CUST-10635,Maria Souza,227.177.225-99,02/08/2023
CUST-10636,Camila Pereira,251.836.745-45,27/11/2024
CUST-10637,Pedro Costa,306.187.186-93,28/06/2024
CUST-10638,Lucas Rodrigues,859.747.365-67,06/07/2023
CUST-10639,Rafael Rodrigues,491.155.995-67,19/02/2024
CUST-10640,Beatriz Silva,687.286.570-91,22/01/2025
CUST-10641,Lucas Lima,516.151.856-97,13/07/2024
CUST-10642,Ana Alves,162.322.730-86,23/11/2023
CUST-10643,Fernanda Costa,850.296.879-36,30/12/2024
CUST-10644,Mariana Santos,971.270.335-65,17/02/2025
CUST-10645,Camila Gomes,287.688.112-32,17/09/2025
CUST-10646,Mariana Rodrigues,398.594.216-49,03/07/2023
CUST-10647,Thiago Ferreira,412.495.921-53,25/05/2023
CUST-10648,Marcos Lima,810.859.582-89,27/05/2024
CUST-10649,Thiago Alves,561.982.708-13,24/03/2025
CUST-10650,Fernanda Souza,384.728.156-62,30/12/2023
CUST-10651,Thiago Silva,151.536.418-84,22/09/2024
CUST-10652,Pedro Gomes,684.462.484-15,03/10/2024
CUST-10653,Lucas Costa,186.709.685-10,02/11/2025
CUST-10654,Camila Silva,322.822.866-70,08/08/2023
CUST-10655,Marcos Souza,687.260.757-48,24/10/2025
CUST-10656,Carlos Alves,547.894.937-71,18/06/2023
CUST-10657,Beatriz Lima,613.844.201-94,22/01/2024
CUST-10658,Pedro Gomes,704.526.394-55,09/11/2025
CUST-10659,Mariana Alves,820.747.899-41,19/11/2024
CUST-10660,Pedro Silva,261.397.975-47,27/11/2025
CUST-10661,Rafael Gomes,545.684.665-66,11/06/2023
CUST-10662,Beatriz Alves,307.817.296-73,02/01/2024
CUST-10663,Maria Silva,992.999.796-16,25/09/2025
CUST-10664,Pedro Gomes,740.578.631-67,01/04/2024
CUST-10665,Marcos Pereira,872.828.710-87,30/09/2024
CUST-10666,Beatriz Oliveira,695.449.337-75,26/10/2025
CUST-10667,Carlos Lima,838.792.131-76,03/03/2025
CUST-10668,Julia Oliveira,483.422.251-38,22/11/2023
CUST-10669,Maria Silva,872.734.437-64,26/08/2023
CUST-10670,Ana Ferreira,711.626.292-62,17/06/2024
CUST-10671,João Gomes,934.993.819-54,12/11/2024
CUST-10672,Julia Silva,539.806.129-86,17/05/2025
CUST-10673,Carlos Costa,463.787.892-83,18/09/2023
CUST-10674,Julia Rodrigues,192.977.266-32,14/01/2025
CUST-10675,Mariana Ribeiro,746.772.390-57,06/12/2023
CUST-10676,Beatriz Lima,288.313.242-32,25/03/2025
CUST-10677,Ana Souza,455.172.861-38,22/06/2024
CUST-10678,Beatriz Pereira,621.566.189-72,31/12/2025
CUST-10679,Carlos Ferreira,203.402.434-43,28/04/2025
CUST-10680,Rafael Santos,203.207.896-91,12/09/2023
CUST-10681,Rafael Ferreira,367.837.783-27,27/01/2024
CUST-10682,Beatriz Oliveira,257.271.126-59,19/09/2023
CUST-10683,Lucas Santos,876.142.613-29,01/03/2024
CUST-10684,Thiago Rodrigues,898.422.109-76,19/10/2025
CUST-10685,Camila Rodrigues,595.707.643-26,26/05/2025
CUST-10686,Fernanda Rodrigues,633.652.119-33,30/11/2023
CUST-10687,Camila Ferreira,900.764.828-86,18/07/2025
CUST-10688,Camila Pereira,410.366.242-49,29/04/2025
CUST-10689,João Silva,587.435.504-32,23/07/2023
CUST-10690,Thiago Costa,581.891.895-37,03/12/2025
CUST-10691,Pedro Alves,194.840.364-86,02/09/2023
CUST-10692,Fernanda Costa,549.126.530-53,29/04/2023
CUST-10693,Thiago Gomes,333.256.466-81,28/06/2023
CUST-10694,Ana Alves,306.679.216-63,21/05/2025
CUST-10695,Thiago Alves,693.265.450-80,08/04/2025
CUST-10696,Julia Rodrigues,625.968.843-38,13/05/2025
CUST-10697,Carlos Santos,961.475.662-44,16/05/2025
CUST-10698,Mariana Silva,207.604.606-30,30/09/2025
CUST-10699,Julia Rodrigues,572.926.677-32,09/12/2023
CUST-10700,Marcos Ferreira,339.355.192-43,25/12/2024
CUST-10701,Mariana Ribeiro,237.689.419-40,06/05/2024
CUST-10702,Maria Costa,581.306.575-64,11/10/2025
CUST-10703,Maria Souza,958.199.279-37,29/12/2024
CUST-10704,Maria Ferreira,319.875.213-48,02/12/2024
CUST-10705,Carlos Ferreira,116.462.830-13,05/09/2025
CUST-10706,Camila Ribeiro,430.547.323-19,09/09/2024
CUST-10707,Marcos Ferreira,152.200.826-34,20/08/2024
CUST-10708,Thiago Alves,842.334.329-35,08/10/2025
CUST-10709,Thiago Silva,637.990.786-83,18/09/2025
CUST-10710,Fernanda Ferreira,908.773.115-74,18/04/2025
CUST-10711,Marcos Oliveira,929.424.349-53,04/02/2025
CUST-10712,Rafael Santos,380.882.588-11,11/12/2025
CUST-10713,Thiago Oliveira,772.369.109-24,11/07/2024
CUST-10714,Marcos Santos,945.784.560-80,29/05/2025
CUST-10715,Fernanda Gomes,205.880.956-24,06/06/2023
CUST-10716,Ana Santos,738.593.688-44,26/04/2023
CUST-10717,Pedro Santos,821.255.652-65,02/02/2024
CUST-10718,Camila Gomes,276.273.239-21,12/09/2024
CUST-10719,Julia Souza,721.593.300-76,09/11/2023
CUST-10720,Julia Alves,446.465.316-37,22/11/2024
CUST-10721,Ana Alves,267.685.317-50,15/05/2023
CUST-10722,Thiago Rodrigues,235.515.297-51,04/10/2024
CUST-10723,Pedro Silva,767.333.166-63,17/12/2024
CUST-10724,Pedro Silva,366.829.123-80,06/12/2025
CUST-10725,Rafael Lima,499.963.495-93,23/07/2023
CUST-10726,Thiago Costa,622.710.377-88,01/12/2024
CUST-10727,Maria Lima,595.824.463-41,04/01/2025
CUST-10728,Camila Gomes,151.238.147-42,12/04/2023
CUST-10729,Julia Oliveira,848.327.129-21,15/07/2024
CUST-10730,Lucas Pereira,887.584.229-39,10/12/2024
CUST-10731,Fernanda Souza,991.903.424-56,06/11/2024
CUST-10732,Lucas Santos,300.998.932-66,10/08/2025
CUST-10733,Pedro Pereira,503.367.292-52,17/04/2024
CUST-10734,Beatriz Souza,226.184.163-12,11/09/2023
CUST-10735,Fernanda Rodrigues,400.222.152-93,17/11/2024
CUST-10736,Beatriz Ferreira,353.299.605-26,17/06/2023
CUST-10737,Rafael Rodrigues,788.789.345-67,01/12/2023
CUST-10738,Lucas Ferreira,802.755.725-65,10/05/2024
CUST-10739,Maria Oliveira,153.721.277-38,06/04/2024
CUST-10740,Thiago Alves,453.105.641-62,29/03/2025
CUST-10741,Rafael Souza,748.445.825-38,11/02/2025
CUST-10742,Lucas Ribeiro,989.298.728-38,03/01/2025
CUST-10743,Ana Costa,369.103.247-98,16/03/2024
CUST-10744,Marcos Rodrigues,407.370.606-55,04/01/2025
CUST-10745,Marcos Ferreira,124.993.731-63,03/10/2023
CUST-10746,Lucas Pereira,734.608.596-46,13/07/2025
CUST-10747,Lucas Alves,627.404.975-37,02/01/2024
CUST-10748,Thiago Santos,787.672.942-95,04/07/2023
CUST-10749,Julia Ribeiro,806.151.868-29,25/09/2025
CUST-10750,Thiago Silva,413.704.160-52,09/09/2024
CUST-10751,Fernanda Silva,739.652.322-14,03/11/2025
CUST-10752,Mariana Alves,365.332.171-67,15/08/2025
CUST-10753,Rafael Costa,206.316.405-59,30/12/2024
CUST-10754,Lucas Lima,931.693.400-20,17/07/2023
CUST-10755,Pedro Santos,358.858.993-38,16/11/2025
CUST-10756,Pedro Lima,640.555.962-45,11/05/2025
CUST-10757,Mariana Souza,867.544.724-21,21/06/2023
CUST-10758,Thiago Lima,132.161.864-15,30/03/2025
CUST-10759,Beatriz Pereira,491.696.490-25,28/12/2025
CUST-10760,Beatriz Alves,788.168.578-19,16/03/2024
CUST-10761,Marcos Oliveira,392.474.587-42,06/11/2025
CUST-10762,João Alves,110.734.534-91,14/02/2025
CUST-10763,Pedro Costa,683.617.195-94,01/01/2024
CUST-10764,Julia Santos,772.776.202-23,05/10/2024
CUST-10765,Lucas Silva,596.195.880-55,27/07/2025
CUST-10766,Thiago Pereira,843.693.593-70,30/04/2023
CUST-10767,Rafael Souza,858.981.502-90,01/09/2024
CUST-10768,Marcos Pereira,369.821.744-99,12/05/2024
CUST-10769,Lucas Pereira,368.426.788-75,21/10/2025
CUST-10770,João Lima,763.730.909-44,26/04/2024
CUST-10771,Thiago Souza,704.650.366-17,24/08/2023
CUST-10772,Maria Souza,500.930.476-78,13/06/2025
CUST-10773,Maria Silva,872.291.454-33,20/10/2025
CUST-10774,Fernanda Alves,373.455.342-29,20/07/2025
CUST-10775,Beatriz Lima,513.393.390-79,07/07/2023
CUST-10776,Marcos Rodrigues,245.611.826-65,04/09/2023
CUST-10777,Beatriz Gomes,652.270.427-16,21/05/2023
CUST-10778,Rafael Souza,493.317.884-88,05/03/2024
CUST-10779,Maria Lima,722.857.479-28,17/07/2025
CUST-10780,Beatriz Lima,660.146.386-71,21/08/2023
CUST-10781,Fernanda Ribeiro,948.214.361-15,13/04/2024
CUST-10782,Ana Ribeiro,948.871.210-83,07/05/2025
CUST-10783,Marcos Pereira,612.932.586-34,06/08/2023
CUST-10784,Ana Alves,360.266.397-12,03/09/2023
CUST-10785,Fernanda Rodrigues,944.189.209-55,19/02/2024
CUST-10786,Camila Gomes,145.483.462-39,28/09/2023
CUST-10787,Pedro Alves,522.255.811-72,12/04/2025
CUST-10788,João Costa,524.183.320-88,02/11/2024
CUST-10789,João Alves,796.471.538-28,13/03/2025
CUST-10790,Lucas Rodrigues,846.604.794-29,27/11/2025
CUST-10791,Carlos Alves,377.679.725-22,09/10/2025
CUST-10792,Camila Alves,378.386.301-16,17/06/2023
CUST-10793,Marcos Gomes,664.235.227-95,24/01/2025
CUST-10794,Lucas Alves,380.277.144-78,31/05/2025
CUST-10795,Lucas Ferreira,160.935.482-12,16/05/2025
CUST-10796,João Souza,154.356.623-92,09/09/2024
CUST-10797,Thiago Ribeiro,965.570.669-89,01/07/2023
CUST-10798,Maria Alves,440.718.383-69,10/05/2023
CUST-10799,Marcos Souza,861.403.615-52,05/09/2023
CUST-10800,Julia Lima,959.358.920-56,20/11/2023
CUST-10801,Marcos Souza,388.350.498-67,25/09/2023
CUST-10802,Beatriz Souza,262.302.781-36,10/09/2025
CUST-10803,Ana Ferreira,735.134.766-34,04/02/2024
CUST-10804,Carlos Alves,528.402.318-58,24/10/2025
CUST-10805,Pedro Costa,851.448.614-65,12/11/2023
CUST-10806,Fernanda Ribeiro,797.857.198-67,03/03/2025
CUST-10807,João Lima,966.599.499-49,27/06/2023
CUST-10808,João Silva,571.676.707-39,01/09/2024
CUST-10809,Julia Costa,544.361.927-93,13/10/2024
CUST-10810,Camila Lima,936.371.822-37,10/09/2023
CUST-10811,Lucas Pereira,820.940.521-34,21/07/2024
CUST-10812,Camila Silva,682.444.462-79,04/03/2025
CUST-10813,Beatriz Oliveira,890.535.786-77,08/07/2025
CUST-10814,Marcos Santos,532.847.651-68,08/01/2025
CUST-10815,João Souza,628.333.113-20,07/02/2024
CUST-10816,Thiago Souza,271.505.819-32,01/05/2024
CUST-10817,Fernanda Oliveira,609.280.104-13,30/07/2023
CUST-10818,Marcos Gomes,943.818.919-16,17/11/2023
CUST-10819,Beatriz Pereira,855.577.648-23,15/01/2024
CUST-10820,Rafael Souza,498.561.839-23,12/06/2024
CUST-10821,Lucas Oliveira,391.240.626-80,03/11/2025
CUST-10822,Camila Pereira,318.796.793-82,25/12/2024
CUST-10823,Julia Gomes,317.372.591-61,15/08/2023
CUST-10824,Camila Rodrigues,881.805.634-49,14/08/2024
CUST-10825,Thiago Ferreira,255.521.274-55,14/07/2025
CUST-10826,Mariana Alves,497.816.174-63,02/05/2023
CUST-10827,Ana Souza,506.807.853-84,10/05/2025
CUST-10828,Thiago Oliveira,479.759.762-70,09/10/2023
CUST-10829,Thiago Oliveira,382.201.808-15,26/08/2024
CUST-10830,Fernanda Pereira,804.616.984-38,07/10/2023
CUST-10831,Julia Pereira,680.266.877-54,25/02/2024
CUST-10832,Marcos Lima,858.491.658-12,30/04/2024
CUST-10833,Marcos Ribeiro,854.775.245-93,11/04/2023
CUST-10834,Ana Alves,701.644.842-91,21/02/2024
CUST-10835,Lucas Ferreira,450.539.674-75,23/12/2024
CUST-10836,Marcos Lima,479.881.996-52,09/05/2023
CUST-10837,Mariana Santos,486.596.117-28,10/08/2023
CUST-10838,Thiago Silva,858.416.962-96,28/07/2023
CUST-10839,Lucas Ribeiro,103.577.107-94,05/10/2025
CUST-10840,Lucas Oliveira,803.903.687-80,06/02/2024
CUST-10841,Carlos Pereira,133.551.232-40,09/04/2025
CUST-10842,Carlos Lima,706.750.475-93,23/08/2023
CUST-10843,Pedro Pereira,897.391.798-83,01/10/2023
CUST-10844,Rafael Souza,495.804.701-81,10/10/2025
CUST-10845,Mariana Oliveira,372.999.515-34,23/08/2025
CUST-10846,Beatriz Silva,872.799.565-30,23/09/2023
CUST-10847,Thiago Ferreira,744.498.975-68,25/09/2024
CUST-10848,Mariana Souza,409.976.533-71,21/12/2023
CUST-10849,Julia Oliveira,731.363.600-16,25/07/2023
CUST-10850,Lucas Ferreira,939.257.518-31,31/08/2024
CUST-10851,Lucas Alves,592.241.272-20,25/12/2023
CUST-10852,Maria Costa,527.499.741-62,20/02/2025
CUST-10853,Rafael Lima,615.962.899-24,31/12/2023
CUST-10854,Camila Oliveira,716.919.342-59,21/06/2025
CUST-10855,Carlos Oliveira,865.418.981-53,07/06/2023
CUST-10856,Fernanda Pereira,965.843.139-96,19/11/2024
CUST-10857,Pedro Santos,640.477.745-91,25/08/2025
CUST-10858,Mariana Souza,720.402.898-89,16/08/2023
CUST-10859,Carlos Souza,532.479.697-33,05/05/2024
CUST-10860,Thiago Santos,927.854.946-87,11/06/2024
CUST-10861,Mariana Santos,893.959.810-79,16/03/2024
CUST-10862,Mariana Rodrigues,208.854.501-97,23/11/2025
CUST-10863,Mariana Gomes,904.475.427-71,24/06/2023
CUST-10864,Mariana Oliveira,117.846.397-58,08/09/2024
CUST-10865,Pedro Pereira,933.169.828-20,06/04/2025
CUST-10866,Pedro Pereira,425.372.810-40,10/05/2023
CUST-10867,João Oliveira,654.313.172-37,31/10/2025
CUST-10868,Beatriz Ribeiro,125.856.917-86,25/07/2024
CUST-10869,Beatriz Lima,837.205.530-86,28/07/2023
CUST-10870,Pedro Ribeiro,245.663.603-35,21/11/2024
CUST-10871,Rafael Alves,810.912.353-17,28/06/2024
CUST-10872,João Oliveira,917.791.989-95,03/09/2025
CUST-10873,Marcos Souza,394.439.904-68,18/10/2024
CUST-10874,Julia Souza,787.154.538-54,04/01/2025
CUST-10875,João Silva,269.390.270-98,21/08/2024
CUST-10876,Thiago Alves,865.298.348-27,31/08/2023
CUST-10877,Fernanda Silva,145.539.368-16,08/10/2025
CUST-10878,João Souza,185.285.729-24,28/01/2025
CUST-10879,Beatriz Lima,802.171.636-54,28/11/2025
CUST-10880,Ana Silva,803.868.735-22,17/04/2023
CUST-10881,Rafael Rodrigues,685.976.910-68,18/10/2023
CUST-10882,Rafael Rodrigues,508.297.703-48,26/02/2024
CUST-10883,Julia Souza,548.935.978-61,08/10/2023
